labels,text
-1,And the Fallen Angels come to the rescue really? Neither man nor woman folks just like pan just like Baphomet. You don't believe me but I'll show you the veil has been lifted and you need to see they're only here to make an appearance and to act in entertain. Don't you know that's how they hit out all these years? The running all the countries and you know Hollywood goes hand-in-hand with Washington DC that is. Mr. E can show you. I suggest you watch well listen to James first begood4000 video with an old woman on front 9/12 date please. Yes men & men. Oh Satan the sly dog. Not one woman in Hollywood. Well considering the five who created it I understand why. Egyptians Romans Greek false Jews. Time to spread the news. He lives stop worshipping false idols. Praying to dead Saints. Again he lives. God bless
-1,rich millionaires asking the poor for money wow please die in a hole you scum
-1,@28:55 the epitome of decadence and creepiness. These people are out of touch creepozoids! Just look into their eyes.... they do not give a shit... they would kill you and eat you for dinner just to be trendy in a second. They disgust me... anything they do disgusts me. Using this tragedy orchestrated and allowed by the government in order to punish Trump and spew race based GARBAGE and get off on themselves as if they are actually DOING someting>>>> they make me want to VOMIT RIGHT IN THEIR FACES! They are not taking calls on those phones... its all fake its all phony! We are on to your sick mind games.
-1,All the celebrities should join together and help the hurricane tragic damages. The people have supported and help them become famous they need to put their money where their mouth is. The people don't want to see or hear stupid ass shows. This show probably took a lot of money to set up the funds should go to Houston.
-1,Do not ever give money to events like this!! Very little money if any goes to the victims
-1,If you live in a hurricane zone and don't have insurance.......you're a fucking retard.   Do you expect the rest of the country to bail you out ever 3-5 years?   Florida Hurricane Welfare System
-1,these are filthy rich people asking for money!!
-1,Dumb kids. Probably Hillary supporters. Throwing money at artists who live in luxurious palaces. Like they give a shit. The way they treated Bernie was deplorable.
-1,What a bunch of fucking phonies...As fake as you can get.
-1,This is bullshit pathetic useless celebrities!! Why do this crap to raise money? Why not just go and give money those needed!! They have millions and millions of dollars and yet they are singing to raise money! Celebrities i wish you go to hell!
-1,I hate that they are taking this opportunity to slip in identity politics and their own agenda at the expense of this tragedy. Like really?
-1,Beyonce had the most stupid bullshit speech I've heard the past 5 years of my life. This shit filled little bitch is so stuck up a liberals ass she's become the shit stain of all left wing conspiracy bullshit.
-1,Still Carefully
-1,i didnt know oprah was blind
-1,MTV IS PROPAGANDA
-1,"You folks hate white males, but I will be damned if every time folks are in trouble if we are not called on to fix it."
-1,**MTV is Liberal Propaganda** don't trust them.
-1,I call this act of God 😎  nd I don't believe in  God anymore 😂 \nThis is hilariously fake
-1,Let's not have a season 11 where this guy loses to a 9 or 10 year old singer
-1,"Why do you asshats find it necessary to expose how the trick was done. Of course it was a trick! No one is a wizard, you morons. It's like your tiny little minds can't stand it when someone entertains millions with a trick. Oh, I saw he had a piece of paper oh, it was forced. Of course it was a force! Who cares!!! He came on national TV, several times now, and was voted through. Just be entertained. Or are your tiny little minds incapable of that? Philly Sounds, just keep being amazed as were millions of others. Never lose that ability."
-1,"I liked the trick. Time for kids to tell me I'm a retarded idiot! If you think your so smart then think about this, this is one guy who is trying to entertain you while being pressured by the millions of people to trick them. It's him vs all of the viewers and anybody with half a brain knows every trick has a reveal but that does not make it bad. Also no your 6 year old son did not solve the trick because you are most likely too young to have one."
-1,u can tell mel is single.
-1,SO insane you can see him sticking the tweet on top of another one. Big whoop.
-1,I would assume this to be some masterful slight of hand where he slipped the paper from a hidden spot is his sleeve then forced to selection of the tweet on Heide. Much better done than the last time where he made a terrible mistake
-1,Alright as much as I hated his last 2 very fake acts this one has be stumped
-1,WTF BRUH!!!!!!
-1,Mel B is secretly Elsa
-1,cheeseus christ thats insane!!!
-1,FACE ID FAIL.
-1,0:39 WTF LADY!
-1,people who are not interested in the iPhone 10 will eventually drool over it when see it personally.
-1,"People are saying this looks like the s8, but the s8 has a bezeled display so I'm confused..."
-1,Stainless steel looks ugly on it too shiney. Should've stayed with aluminum.
-1,"Are updates for Mobile Legends on iOS still late? If not, ML would be sweet on this expensive little shit."
-1,Kind of disappointed that it doesn't have touch id I hate when things change but......idk
-1,People now: I WANT THAT IPHONE X SO BAD! *6 Years later* Kid:Look dad i got the IPHONE X! Dad:Who needs IPHONE X when ya got iphone 10
-1,Why is the front of the white iPhone X black?
-1,hillary clinton is donald trump in drag!!! https://soundcloud.com/666satx/visions-of-color-audiozine-ep7-the-cutting-edge-of-liberation
-1,Man i wish i could get the phone but unfurtionaly irma happen orlando got hit pretty hard
-1,My only question is did they mess up again or does it have a headphone jack
-1,iTs So weird how we already know everything about the phone before it came out like hell i could've written their keynote .
-1,I think ar is stupid
-1,"$1,000 tho? Who the fuck would pay that much for a phone? It's so stupid how crazy people go over a phone."
-1,"'...unfortunately no 512.' Dang, to even think that's possible is insane. Just a few years ago 64gb was top notch storage, now it's standard 😱"
-1,My bf birthday is not til late nov and I'm already stressing out hard core on where to take him out to eat
-1,Could have been a 2 min vid.  Thought it was funny that she's trying to slim down when she's about 100 lbs. Also she's still trying to stay slim and had pork carnitas and Panda Express orange chicken 18 hours apart.
-1,For some reason I lost all my bloody patience watching this and wanted to scream at the guy to just go out and eat😭\n\nYES @ #TRIGGERED
-1,I watch this twice and I'm still confused why they went to Panda Express
-1,I like a man who takes his dessert seriously
-1,Bitches can't make up their mind on what to eat while kids in poor countries would eat whatever they can get their hands on. This shows you how ungrateful they are!
-1,Been liking Wong Fu since Agents of Secret Stuff
-1,omg this video was so annoying haha
-1,Lame
-1,Poor Steve XD
-1,Me with Arabic. I can never have a conversation with the relatives on my dad's side and it always turns into an awkward exchange of I love yous because thats one of the few English phrases they know.
-1,This guy makes me wish Vine wasn't dead...
-1,He sounds like Tyrion Lannister from Game of Thrones
-1,"my girlfriend cheated on me, like 4 years ago now, ive only recently found out she wasn't even my girlfriend, she didn't even exist.. I suffer from a complex mental disorder, in which distorts my reality, turns out I used to just  hump my mums leg every Thursday evening for last 7 years.."
-1,When my grandma tries to talk to me in Spanish.
-1,"on the wall.....\n\nWell Bryan, it was a very strong offensive on Sakura's part but unfortunately her opponent is very dumb"
-1,This is funny but how the fuck did it get 1 trending 😂😂
-1,I was disappointed with the level the comedy reached
-1,"i beat up a kid like this in highschool, i hate these dorky ass asians xD"
-1,My life! I hate being Mexican and not speaking Spanish and I'm also part black and I don't know how to speak the language my grandmother speaks I don't even know the NAME!
-1,"Sorry, I don't speak Spanish."
-1,Yeah but you can speak Korean so this video is fucking stupid.
